"Step","Apr27_00-00-40_g1 - Episode/terrain_level","Apr27_00-00-40_g1 - Episode/terrain_level__MIN","Apr27_00-00-40_g1 - Episode/terrain_level__MAX","Apr26_21-08-25_g1 - Episode/terrain_level","Apr26_21-08-25_g1 - Episode/terrain_level__MIN","Apr26_21-08-25_g1 - Episode/terrain_level__MAX","Apr25_21-00-24_g1 - Episode/terrain_level","Apr25_21-00-24_g1 - Episode/terrain_level__MIN","Apr25_21-00-24_g1 - Episode/terrain_level__MAX"
"233874","5.4762473","5.4762473","5.4762473","5.3546042","5.3546042","5.3546042","5.037364","5.037364","5.037364"
"233906","5.478546","5.478546","5.478546","5.356303","5.356303","5.356303","5.037486","5.037486","5.037486"
"233938","5.4748535","5.4748535","5.4748535","5.3500166","5.3500166","5.3500166","5.0452576","5.0452576","5.0452576"
"233970","5.4713645","5.4713645","5.4713645","5.349945","5.349945","5.349945","5.0619407","5.0619407","5.0619407"
"234002","5.4733176","5.4733176","5.4733176","5.3509016","5.3509016","5.3509016","5.070394","5.070394","5.070394"
"234034","5.475505","5.475505","5.475505","5.3468323","5.3468323","5.3468323","5.0723777","5.0723777","5.0723777"
"234066","5.477773","5.477773","5.477773","5.34316","5.34316","5.34316","5.070089","5.070089","5.070089"
"234098","5.481008","5.481008","5.481008","5.345266","5.345266","5.345266","5.0655317","5.0655317","5.0655317"
"234130","5.4796553","5.4796553","5.4796553","5.346568","5.346568","5.346568","5.065674","5.065674","5.065674"
"234162","5.479126","5.479126","5.479126","5.3494368","5.3494368","5.3494368","5.06721","5.06721","5.06721"
"234194","5.474813","5.474813","5.474813","5.346222","5.346222","5.346222","5.0622663","5.0622663","5.0622663"
"234226","5.4747114","5.4747114","5.4747114","5.344432","5.344432","5.344432","5.056926","5.056926","5.056926"
"234258","5.4750266","5.4750266","5.4750266","5.34256","5.34256","5.34256","5.0573225","5.0573225","5.0573225"
"234290","5.4793906","5.4793906","5.4793906","5.344269","5.344269","5.344269","5.0554914","5.0554914","5.0554914"
"234322","5.4826865","5.4826865","5.4826865","5.346212","5.346212","5.346212","5.0577497","5.0577497","5.0577497"
"234354","5.4832563","5.4832563","5.4832563","5.348562","5.348562","5.348562","5.0599165","5.0599165","5.0599165"
"234386","5.4835615","5.4835615","5.4835615","5.349691","5.349691","5.349691","5.0628157","5.0628157","5.0628157"
"234418","5.4876914","5.4876914","5.4876914","5.3451743","5.3451743","5.3451743","5.0632224","5.0632224","5.0632224"
"234450","5.4868064","5.4868064","5.4868064","5.3419495","5.3419495","5.3419495","5.0615644","5.0615644","5.0615644"
"234482","5.4816895","5.4816895","5.4816895","5.343811","5.343811","5.343811","5.0587463","5.0587463","5.0587463"
"234514","5.4796553","5.4796553","5.4796553","5.343435","5.343435","5.343435","5.057933","5.057933","5.057933"
"234546","5.4802046","5.4802046","5.4802046","5.344116","5.344116","5.344116","5.0633955","5.0633955","5.0633955"
"234578","5.47463","5.47463","5.47463","5.3457947","5.3457947","5.3457947","5.071157","5.071157","5.071157"
"234610","5.4747825","5.4747825","5.4747825","5.3477073","5.3477073","5.3477073","5.0718284","5.0718284","5.0718284"
"234642","5.47524","5.47524","5.47524","5.34786","5.34786","5.34786","5.0701294","5.0701294","5.0701294"
"234674","5.4773154","5.4773154","5.4773154","5.350057","5.350057","5.350057","5.0710144","5.0710144","5.0710144"
"234706","5.4766135","5.4766135","5.4766135","5.352997","5.352997","5.352997","5.0724487","5.0724487","5.0724487"
"234738","5.476532","5.476532","5.476532","5.3567","5.3567","5.3567","5.0720215","5.0720215","5.0720215"
"234770","5.475627","5.475627","5.475627","5.3576155","5.3576155","5.3576155","5.071584","5.071584","5.071584"
"234802","5.477397","5.477397","5.477397","5.3556623","5.3556623","5.3556623","5.0711775","5.0711775","5.0711775"
"234834","5.4765525","5.4765525","5.4765525","5.354757","5.354757","5.354757","5.070984","5.070984","5.070984"
"234866","5.4747114","5.4747114","5.4747114","5.353526","5.353526","5.353526","5.0717673","5.0717673","5.0717673"
"234898","5.4750876","5.4750876","5.4750876","5.3531494","5.3531494","5.3531494","5.069448","5.069448","5.069448"
"234930","5.471385","5.471385","5.471385","5.355194","5.355194","5.355194","5.0674133","5.0674133","5.0674133"
"234962","5.4734907","5.4734907","5.4734907","5.3573303","5.3573303","5.3573303","5.067668","5.067668","5.067668"
"234994","5.4703064","5.4703064","5.4703064","5.356476","5.356476","5.356476","5.0699363","5.0699363","5.0699363"
"235026","5.471761","5.471761","5.471761","5.3569136","5.3569136","5.3569136","5.0670066","5.0670066","5.0670066"
"235058","5.4704185","5.4704185","5.4704185","5.3575544","5.3575544","5.3575544","5.0675354","5.0675354","5.0675354"
"235090","5.4729614","5.4729614","5.4729614","5.3534956","5.3534956","5.3534956","5.067546","5.067546","5.067546"
"235122","5.472738","5.472738","5.472738","5.3548384","5.3548384","5.3548384","5.0673933","5.0673933","5.0673933"
"235154","5.4708557","5.4708557","5.4708557","5.355774","5.355774","5.355774","5.0606184","5.0606184","5.0606184"
"235186","5.4661865","5.4661865","5.4661865","5.353882","5.353882","5.353882","5.036174","5.036174","5.036174"
"235218","5.4587812","5.4587812","5.4587812","5.353038","5.353038","5.353038","5.0273643","5.0273643","5.0273643"
"235250","5.45872","5.45872","5.45872","5.351217","5.351217","5.351217","5.024852","5.024852","5.024852"
"235282","5.458252","5.458252","5.458252","5.3512573","5.3512573","5.3512573","5.0254316","5.0254316","5.0254316"
"235314","5.4576926","5.4576926","5.4576926","5.350647","5.350647","5.350647","5.0207825","5.0207825","5.0207825"
"235346","5.4539695","5.4539695","5.4539695","5.3490906","5.3490906","5.3490906","5.0179853","5.0179853","5.0179853"
"235378","5.452484","5.452484","5.452484","5.345632","5.345632","5.345632","5.0266724","5.0266724","5.0266724"
"235410","5.4518538","5.4518538","5.4518538","5.345337","5.345337","5.345337","5.0310163","5.0310163","5.0310163"
"235442","5.4512534","5.4512534","5.4512534","5.3466086","5.3466086","5.3466086","5.027995","5.027995","5.027995"
"235474","5.449056","5.449056","5.449056","5.345815","5.345815","5.345815","5.0273237","5.0273237","5.0273237"
"235506","5.44516","5.44516","5.44516","5.34785","5.34785","5.34785","5.0282087","5.0282087","5.0282087"
"235538","5.4410706","5.4410706","5.4410706","5.352102","5.352102","5.352102","5.0308027","5.0308027","5.0308027"
"235570","5.4376426","5.4376426","5.4376426","5.3498535","5.3498535","5.3498535","5.034709","5.034709","5.034709"
"235602","5.4389954","5.4389954","5.4389954","5.3413496","5.3413496","5.3413496","5.0355124","5.0355124","5.0355124"
"235634","5.441264","5.441264","5.441264","5.3441772","5.3441772","5.3441772","5.0365295","5.0365295","5.0365295"
"235666","5.4370832","5.4370832","5.4370832","5.341716","5.341716","5.341716","5.036957","5.036957","5.036957"
"235698","5.4341025","5.4341025","5.4341025","5.33962","5.33962","5.33962","5.0352583","5.0352583","5.0352583"
"235730","5.4346924","5.4346924","5.4346924","5.3388777","5.3388777","5.3388777","5.035431","5.035431","5.035431"
"235762","5.434072","5.434072","5.434072","5.338196","5.338196","5.338196","5.03712","5.03712","5.03712"
"235794","5.433553","5.433553","5.433553","5.339315","5.339315","5.339315","5.039205","5.039205","5.039205"
"235826","5.431427","5.431427","5.431427","5.338623","5.338623","5.338623","5.041992","5.041992","5.041992"
"235858","5.430237","5.430237","5.430237","5.340566","5.340566","5.340566","5.043681","5.043681","5.043681"
"235890","5.426758","5.426758","5.426758","5.3427534","5.3427534","5.3427534","5.043325","5.043325","5.043325"
"235922","5.4226584","5.4226584","5.4226584","5.344391","5.344391","5.344391","5.0417075","5.0417075","5.0417075"
"235954","5.4205017","5.4205017","5.4205017","5.347575","5.347575","5.347575","5.0395308","5.0395308","5.0395308"
"235986","5.421224","5.421224","5.421224","5.346985","5.346985","5.346985","5.040843","5.040843","5.040843"
"236018","5.421356","5.421356","5.421356","5.3452253","5.3452253","5.3452253","5.041606","5.041606","5.041606"
"236050","5.4179587","5.4179587","5.4179587","5.346324","5.346324","5.346324","5.0404663","5.0404663","5.0404663"
"236082","5.4161987","5.4161987","5.4161987","5.3467","5.3467","5.3467","5.0383406","5.0383406","5.0383406"
"236114","5.42099","5.42099","5.42099","5.3458967","5.3458967","5.3458967","5.033132","5.033132","5.033132"
"236146","5.427348","5.427348","5.427348","5.346273","5.346273","5.346273","5.0343122","5.0343122","5.0343122"
"236178","5.428009","5.428009","5.428009","5.348796","5.348796","5.348796","5.042928","5.042928","5.042928"
"236210","5.429332","5.429332","5.429332","5.35081","5.35081","5.35081","5.044698","5.044698","5.044698"
"236242","5.42865","5.42865","5.42865","5.356018","5.356018","5.356018","5.044037","5.044037","5.044037"
"236274","5.4296675","5.4296675","5.4296675","5.351827","5.351827","5.351827","5.0456543","5.0456543","5.0456543"
"236306","5.433187","5.433187","5.433187","5.350881","5.350881","5.350881","5.0475264","5.0475264","5.0475264"
"236338","5.436147","5.436147","5.436147","5.3567","5.3567","5.3567","5.04953","5.04953","5.04953"
"236370","5.440257","5.440257","5.440257","5.359304","5.359304","5.359304","5.0499167","5.0499167","5.0499167"
"236402","5.441498","5.441498","5.441498","5.3595276","5.3595276","5.3595276","5.047933","5.047933","5.047933"
"236434","5.440776","5.440776","5.440776","5.3567405","5.3567405","5.3567405","5.046611","5.046611","5.046611"
"236466","5.443044","5.443044","5.443044","5.351837","5.351837","5.351837","5.0455427","5.0455427","5.0455427"
"236498","5.4425354","5.4425354","5.4425354","5.358775","5.358775","5.358775","5.042328","5.042328","5.042328"
"236530","5.4449973","5.4449973","5.4449973","5.3605146","5.3605146","5.3605146","5.0418396","5.0418396","5.0418396"
"236562","5.442505","5.442505","5.442505","5.3657737","5.3657737","5.3657737","5.041504","5.041504","5.041504"
"236594","5.439016","5.439016","5.439016","5.372976","5.372976","5.372976","5.039836","5.039836","5.039836"
"236626","5.4411726","5.4411726","5.4411726","5.3790693","5.3790693","5.3790693","5.039724","5.039724","5.039724"
"236658","5.4433393","5.4433393","5.4433393","5.382416","5.382416","5.382416","5.039968","5.039968","5.039968"
"236690","5.4476013","5.4476013","5.4476013","5.381755","5.381755","5.381755","5.0418196","5.0418196","5.0418196"
"236722","5.4489546","5.4489546","5.4489546","5.3825483","5.3825483","5.3825483","5.045573","5.045573","5.045573"
"236754","5.4437056","5.4437056","5.4437056","5.382538","5.382538","5.382538","5.050914","5.050914","5.050914"
"236786","5.4426374","5.4426374","5.4426374","5.383911","5.383911","5.383911","5.0635786","5.0635786","5.0635786"
"236818","5.441437","5.441437","5.441437","5.38441","5.38441","5.38441","5.065918","5.065918","5.065918"
"236850","5.4421387","5.4421387","5.4421387","5.3852844","5.3852844","5.3852844","5.066986","5.066986","5.066986"
"236882","5.4417624","5.4417624","5.4417624","5.3834434","5.3834434","5.3834434","5.0661316","5.0661316","5.0661316"
"236914","5.4406943","5.4406943","5.4406943","5.385376","5.385376","5.385376","5.064016","5.064016","5.064016"
"236946","5.438487","5.438487","5.438487","5.3891706","5.3891706","5.3891706","5.058645","5.058645","5.058645"
"236978","5.439321","5.439321","5.439321","5.3902283","5.3902283","5.3902283","5.0159507","5.0159507","5.0159507"
"237010","5.439453","5.439453","5.439453","5.390991","5.390991","5.390991","4.993978","4.993978","4.993978"
"237042","5.439087","5.439087","5.439087","5.391042","5.391042","5.391042","4.9918213","4.9918213","4.9918213"
"237074","5.4369917","5.4369917","5.4369917","5.3938704","5.3938704","5.3938704","4.9903364","4.9903364","4.9903364"
"237106","5.4336348","5.4336348","5.4336348","5.396576","5.396576","5.396576","4.9888","4.9888","4.9888"
"237138","5.4314375","5.4314375","5.4314375","5.400045","5.400045","5.400045","4.983724","4.983724","4.983724"
"237170","5.4331055","5.4331055","5.4331055","5.401001","5.401001","5.401001","4.983917","4.983917","4.983917"
"237202","5.433716","5.433716","5.433716","5.396688","5.396688","5.396688","4.985362","4.985362","4.985362"
"237234","5.4341025","5.4341025","5.4341025","5.3962708","5.3962708","5.3962708","4.982646","4.982646","4.982646"
"237266","5.434194","5.434194","5.434194","5.3980513","5.3980513","5.3980513","4.982656","4.982656","4.982656"
"237298","5.437032","5.437032","5.437032","5.3962913","5.3962913","5.3962913","4.983073","4.983073","4.983073"
"237330","5.4379272","5.4379272","5.4379272","5.397451","5.397451","5.397451","4.983602","4.983602","4.983602"
"237362","5.4327903","5.4327903","5.4327903","5.400401","5.400401","5.400401","4.9828086","4.9828086","4.9828086"
"237394","5.4331465","5.4331465","5.4331465","5.400696","5.400696","5.400696","4.9802046","4.9802046","4.9802046"
"237426","5.4343567","5.4343567","5.4343567","5.402466","5.402466","5.402466","4.9779053","4.9779053","4.9779053"
"237458","5.436412","5.436412","5.436412","5.4069724","5.4069724","5.4069724","4.9770103","4.9770103","4.9770103"
"237490","5.438131","5.438131","5.438131","5.4085493","5.4085493","5.4085493","4.9772544","4.9772544","4.9772544"
"237522","5.4431663","5.4431663","5.4431663","5.4062195","5.4062195","5.4062195","4.9765525","4.9765525","4.9765525"
"237554","5.444438","5.444438","5.444438","5.4070234","5.4070234","5.4070234","4.976583","4.976583","4.976583"
"237586","5.4393516","5.4393516","5.4393516","5.3923035","5.3923035","5.3923035","4.9745893","4.9745893","4.9745893"
"237618","5.4377036","5.4377036","5.4377036","5.3881025","5.3881025","5.3881025","4.9694214","4.9694214","4.9694214"
"237650","5.4405622","5.4405622","5.4405622","5.391124","5.391124","5.391124","4.9702454","4.9702454","4.9702454"
"237682","5.4378767","5.4378767","5.4378767","5.39093","5.39093","5.39093","4.970642","4.970642","4.970642"
"237714","5.4361677","5.4361677","5.4361677","5.3938804","5.3938804","5.3938804","4.971385","4.971385","4.971385"
"237746","5.438243","5.438243","5.438243","5.390727","5.390727","5.390727","4.973735","4.973735","4.973735"
"237778","5.4399924","5.4399924","5.4399924","5.3836775","5.3836775","5.3836775","4.9742537","4.9742537","4.9742537"
"237810","5.4391685","5.4391685","5.4391685","5.387126","5.387126","5.387126","4.975749","4.975749","4.975749"
"237842","5.4410605","5.4410605","5.4410605","5.3876343","5.3876343","5.3876343","4.9763794","4.9763794","4.9763794"
"237874","5.439321","5.439321","5.439321","5.387512","5.387512","5.387512","4.972514","4.972514","4.972514"
"237906","5.441742","5.441742","5.441742","5.385071","5.385071","5.385071","4.9726257","4.9726257","4.9726257"
"237938","5.444255","5.444255","5.444255","5.3868713","5.3868713","5.3868713","4.972575","4.972575","4.972575"
"237970","5.4466047","5.4466047","5.4466047","5.38562","5.38562","5.38562","4.970398","4.970398","4.970398"
"238002","5.4475913","5.4475913","5.4475913","5.387512","5.387512","5.387512","4.9700727","4.9700727","4.9700727"
"238034","5.4505615","5.4505615","5.4505615","5.3884177","5.3884177","5.3884177","4.969096","4.969096","4.969096"
"238066","5.4510603","5.4510603","5.4510603","5.3895674","5.3895674","5.3895674","4.9706016","4.9706016","4.9706016"
"238098","5.4517417","5.4517417","5.4517417","5.3891907","5.3891907","5.3891907","4.9704185","4.9704185","4.9704185"
"238130","5.448161","5.448161","5.448161","5.3895674","5.3895674","5.3895674","4.9711204","4.9711204","4.9711204"
"238162","5.4448957","5.4448957","5.4448957","5.392894","5.392894","5.392894","4.971588","4.971588","4.971588"
"238194","5.4200134","5.4200134","5.4200134","5.4005637","5.4005637","5.4005637","4.9707747","4.9707747","4.9707747"
"238226","5.409068","5.409068","5.409068","5.4029646","5.4029646","5.4029646","4.965973","4.965973","4.965973"
"238258","5.402832","5.402832","5.402832","5.4040327","5.4040327","5.4040327","4.962036","4.962036","4.962036"
"238290","5.399719","5.399719","5.399719","5.4051924","5.4051924","5.4051924","4.9618735","4.9618735","4.9618735"
"238322","5.40271","5.40271","5.40271","5.4069014","5.4069014","5.4069014","4.962779","4.962779","4.962779"
"238354","5.404826","5.404826","5.404826","5.4094343","5.4094343","5.4094343","4.9611616","4.9611616","4.9611616"
"238386","5.405731","5.405731","5.405731","5.410085","5.410085","5.410085","4.969503","4.969503","4.969503"
"238418","5.406128","5.406128","5.406128","5.411855","5.411855","5.411855","4.9745483","4.9745483","4.9745483"
"238450","5.406891","5.406891","5.406891","5.4140015","5.4140015","5.4140015","4.9726257","4.9726257","4.9726257"
"238482","5.404948","5.404948","5.404948","5.4138694","5.4138694","5.4138694","4.9737654","4.9737654","4.9737654"
"238514","5.4041343","5.4041343","5.4041343","5.417328","5.417328","5.417328","4.975688","4.975688","4.975688"
"238546","5.405477","5.405477","5.405477","5.4208274","5.4208274","5.4208274","4.980011","4.980011","4.980011"
"238578","5.4032593","5.4032593","5.4032593","5.419027","5.419027","5.419027","5.005422","5.005422","5.005422"
"238610","5.401235","5.401235","5.401235","5.4200745","5.4200745","5.4200745","5.0158997","5.0158997","5.0158997"
"238642","5.400218","5.400218","5.400218","5.416504","5.416504","5.416504","5.01297","5.01297","5.01297"
"238674","5.3969626","5.3969626","5.3969626","5.414134","5.414134","5.414134","5.013845","5.013845","5.013845"
"238706","5.3979697","5.3979697","5.3979697","5.4170227","5.4170227","5.4170227","5.0134687","5.0134687","5.0134687"
"238738","5.40152","5.40152","5.40152","5.4139304","5.4139304","5.4139304","5.0135603","5.0135603","5.0135603"
"238770","5.4009705","5.4009705","5.4009705","5.410543","5.410543","5.410543","5.016429","5.016429","5.016429"
"238802","5.3992004","5.3992004","5.3992004","5.4108887","5.4108887","5.4108887","5.021098","5.021098","5.021098"
"238834","5.401367","5.401367","5.401367","5.413005","5.413005","5.413005","5.0202436","5.0202436","5.0202436"
"238866","5.401703","5.401703","5.401703","5.411672","5.411672","5.411672","5.0184836","5.0184836","5.0184836"
"238898","5.4008484","5.4008484","5.4008484","5.4089355","5.4089355","5.4089355","5.0176086","5.0176086","5.0176086"
"238930","5.399597","5.399597","5.399597","5.409485","5.409485","5.409485","5.018321","5.018321","5.018321"
"238962","5.3984175","5.3984175","5.3984175","5.412903","5.412903","5.412903","5.018779","5.018779","5.018779"
"238994","5.3979187","5.3979187","5.3979187","5.413727","5.413727","5.413727","5.020813","5.020813","5.020813"
"239026","5.401642","5.401642","5.401642","5.4151816","5.4151816","5.4151816","5.0200806","5.0200806","5.0200806"
"239058","5.4028425","5.4028425","5.4028425","5.414917","5.414917","5.414917","5.0193176","5.0193176","5.0193176"
"239090","5.4065757","5.4065757","5.4065757","5.4040833","5.4040833","5.4040833","5.017914","5.017914","5.017914"
"239122","5.4061384","5.4061384","5.4061384","5.4033103","5.4033103","5.4033103","5.016795","5.016795","5.016795"
"239154","5.4043784","5.4043784","5.4043784","5.4070234","5.4070234","5.4070234","5.0178633","5.0178633","5.0178633"
"239186","5.40567","5.40567","5.40567","5.413961","5.413961","5.413961","5.0183105","5.0183105","5.0183105"
"239218","5.40566","5.40566","5.40566","5.420807","5.420807","5.420807","5.0198874","5.0198874","5.0198874"
"239250","5.403768","5.403768","5.403768","5.4240317","5.4240317","5.4240317","5.0211287","5.0211287","5.0211287"
"239282","5.4063926","5.4063926","5.4063926","5.424703","5.424703","5.424703","5.021495","5.021495","5.021495"
"239314","5.408519","5.408519","5.408519","5.4208984","5.4208984","5.4208984","5.0224814","5.0224814","5.0224814"
"239346","5.403819","5.403819","5.403819","5.4210715","5.4210715","5.4210715","5.0238037","5.0238037","5.0238037"
"239378","5.3881226","5.3881226","5.3881226","5.422048","5.422048","5.422048","5.02535","5.02535","5.02535"
"239410","5.3747663","5.3747663","5.3747663","5.421865","5.421865","5.421865","5.024048","5.024048","5.024048"
"239442","5.371877","5.371877","5.371877","5.4237776","5.4237776","5.4237776","5.022115","5.022115","5.022115"
"239474","5.3707786","5.3707786","5.3707786","5.425456","5.425456","5.425456","5.024658","5.024658","5.024658"
"239506","5.37088","5.37088","5.37088","5.4249167","5.4249167","5.4249167","5.026164","5.026164","5.026164"
"239538","5.37027","5.37027","5.37027","5.426544","5.426544","5.426544","5.0254927","5.0254927","5.0254927"
"239570","5.367961","5.367961","5.367961","5.4250083","5.4250083","5.4250083","5.0246887","5.0246887","5.0246887"
"239602","5.3641663","5.3641663","5.3641663","5.427938","5.427938","5.427938","5.024801","5.024801","5.024801"
"239634","5.36201","5.36201","5.36201","5.4286194","5.4286194","5.4286194","5.0247602","5.0247602","5.0247602"
"239666","5.3629456","5.3629456","5.3629456","5.429067","5.429067","5.429067","5.026876","5.026876","5.026876"
"239698","5.3637495","5.3637495","5.3637495","5.429464","5.429464","5.429464","5.0255737","5.0255737","5.0255737"
"239730","5.366954","5.366954","5.366954","5.422241","5.422241","5.422241","5.021332","5.021332","5.021332"
"239762","5.368408","5.368408","5.368408","5.418915","5.418915","5.418915","5.018504","5.018504","5.018504"
"239794","5.372976","5.372976","5.372976","5.4215293","5.4215293","5.4215293","5.0128174","5.0128174","5.0128174"
"239826","5.3714905","5.3714905","5.3714905","5.421092","5.421092","5.421092","5.0112815","5.0112815","5.0112815"
"239858","5.369863","5.369863","5.369863","5.420512","5.420512","5.420512","5.0125732","5.0125732","5.0125732"
"239890","5.368347","5.368347","5.368347","5.419922","5.419922","5.419922","5.012777","5.012777","5.012777"
"239922","5.3678184","5.3678184","5.3678184","5.415924","5.415924","5.415924","5.009969","5.009969","5.009969"
"239954","5.367798","5.367798","5.367798","5.4093018","5.4093018","5.4093018","5.0061445","5.0061445","5.0061445"
"239986","5.3667808","5.3667808","5.3667808","5.409841","5.409841","5.409841","5.0195823","5.0195823","5.0195823"
"240018","5.3678184","5.3678184","5.3678184","5.411621","5.411621","5.411621","5.0273438","5.0273438","5.0273438"
"240050","5.368205","5.368205","5.368205","5.410797","5.410797","5.410797","5.0296226","5.0296226","5.0296226"
"240082","5.3695884","5.3695884","5.3695884","5.412608","5.412608","5.412608","5.0340376","5.0340376","5.0340376"
"240114","5.368551","5.368551","5.368551","5.414337","5.414337","5.414337","5.0365906","5.0365906","5.0365906"
"240146","5.3692427","5.3692427","5.3692427","5.4157715","5.4157715","5.4157715","5.0386963","5.0386963","5.0386963"
"240178","5.3687644","5.3687644","5.3687644","5.4179993","5.4179993","5.4179993","5.0519714","5.0519714","5.0519714"
"240210","5.3655396","5.3655396","5.3655396","5.4188437","5.4188437","5.4188437","5.062297","5.062297","5.062297"
"240242","5.365611","5.365611","5.365611","5.418966","5.418966","5.418966","5.0673323","5.0673323","5.0673323"
"240274","5.3698225","5.3698225","5.3698225","5.416687","5.416687","5.416687","5.0659995","5.0659995","5.0659995"
"240306","5.370514","5.370514","5.370514","5.418325","5.418325","5.418325","5.0627546","5.0627546","5.0627546"
"240338","5.3705854","5.3705854","5.3705854","5.421509","5.421509","5.421509","5.063314","5.063314","5.063314"
"240370","5.3722334","5.3722334","5.3722334","5.4179587","5.4179587","5.4179587","5.069977","5.069977","5.069977"
"240402","5.3732405","5.3732405","5.3732405","5.4200644","5.4200644","5.4200644","5.070079","5.070079","5.070079"
"240434","5.37557","5.37557","5.37557","5.419098","5.419098","5.419098","5.069397","5.069397","5.069397"
"240466","5.372823","5.372823","5.372823","5.4198914","5.4198914","5.4198914","5.071167","5.071167","5.071167"
"240498","5.371511","5.371511","5.371511","5.4207563","5.4207563","5.4207563","5.0733643","5.0733643","5.0733643"
"240530","5.3716125","5.3716125","5.3716125","5.416311","5.416311","5.416311","5.071808","5.071808","5.071808"
"240562","5.3662925","5.3662925","5.3662925","5.4118247","5.4118247","5.4118247","5.0732627","5.0732627","5.0732627"
"240594","5.364502","5.364502","5.364502","5.4062605","5.4062605","5.4062605","5.0750937","5.0750937","5.0750937"
"240626","5.361837","5.361837","5.361837","5.4030867","5.4030867","5.4030867","5.0765686","5.0765686","5.0765686"
"240658","5.359741","5.359741","5.359741","5.403056","5.403056","5.403056","5.076406","5.076406","5.076406"
"240690","5.3612776","5.3612776","5.3612776","5.4002075","5.4002075","5.4002075","5.0737","5.0737","5.0737"
"240722","5.3610334","5.3610334","5.3610334","5.398041","5.398041","5.398041","5.0752563","5.0752563","5.0752563"
"240754","5.3556623","5.3556623","5.3556623","5.395498","5.395498","5.395498","5.0763655","5.0763655","5.0763655"
"240786","5.356181","5.356181","5.356181","5.398926","5.398926","5.398926","5.076467","5.076467","5.076467"
"240818","5.3575644","5.3575644","5.3575644","5.3876753","5.3876753","5.3876753","5.074951","5.074951","5.074951"
"240850","5.357015","5.357015","5.357015","5.386678","5.386678","5.386678","5.0725203","5.0725203","5.0725203"
"240882","5.353821","5.353821","5.353821","5.3863935","5.3863935","5.3863935","5.0700684","5.0700684","5.0700684"
"240914","5.3527527","5.3527527","5.3527527","5.3895264","5.3895264","5.3895264","5.0694075","5.0694075","5.0694075"
"240946","5.351888","5.351888","5.351888","5.3888245","5.3888245","5.3888245","5.0665283","5.0665283","5.0665283"
"240978","5.3569746","5.3569746","5.3569746","5.3899536","5.3899536","5.3899536","5.066345","5.066345","5.066345"
"241010","5.3642173","5.3642173","5.3642173","5.38796","5.38796","5.38796","5.066101","5.066101","5.066101"
"241042","5.3605957","5.3605957","5.3605957","5.386892","5.386892","5.386892","5.0652266","5.0652266","5.0652266"
"241074","5.3563643","5.3563643","5.3563643","5.3862715","5.3862715","5.3862715","5.064382","5.064382","5.064382"
"241106","5.3574524","5.3574524","5.3574524","5.383464","5.383464","5.383464","5.066844","5.066844","5.066844"
"241138","5.3565574","5.3565574","5.3565574","5.379608","5.379608","5.379608","5.065216","5.065216","5.065216"
"241170","5.3546143","5.3546143","5.3546143","5.374115","5.374115","5.374115","5.0662436","5.0662436","5.0662436"
"241202","5.353119","5.353119","5.353119","5.3722434","5.3722434","5.3722434","5.0677085","5.0677085","5.0677085"
"241234","5.3533936","5.3533936","5.3533936","5.369029","5.369029","5.369029","5.0689697","5.0689697","5.0689697"
"241266","5.356954","5.356954","5.356954","5.369873","5.369873","5.369873","5.067678","5.067678","5.067678"
"241298","5.359996","5.359996","5.359996","5.372101","5.372101","5.372101","5.0682273","5.0682273","5.0682273"
"241330","5.3612366","5.3612366","5.3612366","5.3695884","5.3695884","5.3695884","5.066681","5.066681","5.066681"
"241362","5.3621826","5.3621826","5.3621826","5.3725386","5.3725386","5.3725386","5.066681","5.066681","5.066681"
"241394","5.3671064","5.3671064","5.3671064","5.372711","5.372711","5.372711","5.0659385","5.0659385","5.0659385"
"241426","5.369558","5.369558","5.369558","5.373596","5.373596","5.373596","5.0666504","5.0666504","5.0666504"
"241458","5.368927","5.368927","5.368927","5.3705244","5.3705244","5.3705244","5.067495","5.067495","5.067495"
"241490","5.3664756","5.3664756","5.3664756","5.3725386","5.3725386","5.3725386","5.0672812","5.0672812","5.0672812"
"241522","5.369039","5.369039","5.369039","5.374278","5.374278","5.374278","5.070343","5.070343","5.070343"
"241554","5.371511","5.371511","5.371511","5.3737082","5.3737082","5.3737082","5.074585","5.074585","5.074585"
"241586","5.369487","5.369487","5.369487","5.376058","5.376058","5.376058","5.0788474","5.0788474","5.0788474"
"241618","5.3726606","5.3726606","5.3726606","5.377696","5.377696","5.377696","5.077535","5.077535","5.077535"
"241650","5.369914","5.369914","5.369914","5.374105","5.374105","5.374105","5.076823","5.076823","5.076823"
"241682","5.3675337","5.3675337","5.3675337","5.3726606","5.3726606","5.3726606","5.079692","5.079692","5.079692"
"241714","5.365794","5.365794","5.365794","5.371206","5.371206","5.371206","5.07723","5.07723","5.07723"
"241746","5.3607383","5.3607383","5.3607383","5.372081","5.372081","5.372081","5.0783186","5.0783186","5.0783186"
"241778","5.3595276","5.3595276","5.3595276","5.3741255","5.3741255","5.3741255","5.1006575","5.1006575","5.1006575"
"241810","5.359741","5.359741","5.359741","5.372264","5.372264","5.372264","5.1107483","5.1107483","5.1107483"
"241842","5.3541975","5.3541975","5.3541975","5.371328","5.371328","5.371328","5.113556","5.113556","5.113556"
"241874","5.354594","5.354594","5.354594","5.3755293","5.3755293","5.3755293","5.1132307","5.1132307","5.1132307"
"241906","5.3510337","5.3510337","5.3510337","5.37677","5.37677","5.37677","5.114563","5.114563","5.114563"
